Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2008,2008 Annual,Air Pollution,Mississippi,29,12,-0.07,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Missouri,33,12.4,0.07,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Montana,9,8.2,-1.48,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Nebraska,9,8.2,-1.48,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Nevada,14,9.1,-1.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,New Hampshire,15,9.2,-1.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,New Jersey,34,12.5,0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,New Mexico,4,6.7,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,New York,28,11.7,-0.18,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,North Carolina,36,12.9,0.26,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,North Dakota,3,5.6,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Ohio,42,13.9,0.63,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Oklahoma,20,10.3,-0.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Oregon,11,8.5,-1.37,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Pennsylvania,45,14.2,0.74,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Rhode Island,20,10.3,-0.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,South Carolina,38,13,0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,South Dakota,6,7.6,-1.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Tennessee,40,13.6,0.52,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Texas,26,11.2,-0.37,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Utah,25,11,-0.44,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Vermont,12,8.7,-1.29,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Virginia,35,12.6,0.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Washington,17,9.4,-1.04,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,West Virginia,43,14.1,0.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Wisconsin,27,11.4,-0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,Wyoming,2,5.2,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,United States,,12.2,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,Air Pollution,District of Columbia,,11.7,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2005-2007
2008,2008 Annual,All Determinants,New York,27,0.011,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,North Carolina,35,-0.143,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,North Dakota,15,0.319,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Ohio,32,-0.064,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Oklahoma,44,-0.325,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Oregon,20,0.253,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Pennsylvania,29,-0.027,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Rhode Island,8,0.483,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,South Carolina,47,-0.371,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,South Dakota,11,0.378,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Tennessee,48,-0.378,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Texas,46,-0.361,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Utah,2,0.677,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Vermont,4,0.659,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Virginia,17,0.306,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Washington,18,0.297,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,West Virginia,41,-0.256,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Wisconsin,19,0.293,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Wyoming,24,0.185,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Alaska,34,-0.079,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Arizona,26,0.015,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Arkansas,43,-0.316,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,California,22,0.203,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Colorado,14,0.339,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Alabama,40,-0.25,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Connecticut,3,0.662,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Delaware,30,-0.049,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Florida,36,-0.159,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Georgia,42,-0.28,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Hawaii,1,0.728,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Idaho,9,0.412,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Illinois,33,-0.068,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Indiana,38,-0.203,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Iowa,23,0.197,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Kansas,25,0.183,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Kentucky,37,-0.194,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Louisiana,49,-0.528,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Maine,10,0.41,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Maryland,16,0.316,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Massachusetts,7,0.579,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Michigan,28,-0.021,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Minnesota,6,0.59,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Mississippi,50,-0.546,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Missouri,39,-0.239,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Montana,21,0.219,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Nebraska,12,0.349,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,Nevada,45,-0.347,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,New Hampshire,5,0.631,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,New Jersey,13,0.346,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,New Mexico,31,-0.056,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Determinants,District of Columbia,,,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Alaska,26,0.074,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Arizona,24,0.093,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Arkansas,44,-0.148,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,California,20,0.13,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Colorado,17,0.161,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Connecticut,4,0.276,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Delaware,36,-0.031,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Florida,35,-0.029,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Georgia,39,-0.065,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Hawaii,2,0.317,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Idaho,11,0.208,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Illinois,25,0.088,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Indiana,32,0.017,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Iowa,3,0.296,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Kansas,16,0.163,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Kentucky,43,-0.141,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Louisiana,46,-0.174,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Maine,22,0.113,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Maryland,29,0.049,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Alabama,49,-0.228,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Massachusetts,5,0.269,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Michigan,32,0.017,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Minnesota,1,0.339,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Mississippi,50,-0.303,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Missouri,41,-0.081,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Montana,28,0.059,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Nebraska,7,0.246,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Nevada,40,-0.077,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,New Hampshire,9,0.232,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,New Jersey,18,0.153,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,New Mexico,21,0.114,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,New York,13,0.207,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,North Carolina,38,-0.057,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,North Dakota,13,0.207,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Ohio,37,-0.039,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Oklahoma,45,-0.159,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Oregon,15,0.178,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Pennsylvania,30,0.027,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Rhode Island,23,0.1,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,South Carolina,42,-0.105,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,South Dakota,34,-0.001,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Tennessee,47,-0.18,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Texas,31,0.02,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Utah,8,0.242,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Vermont,6,0.268,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Virginia,27,0.061,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Washington,11,0.208,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,West Virginia,48,-0.196,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Wisconsin,19,0.142,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,Wyoming,10,0.224,,,,America's Health Rankings composite measure,2008
2008,2008 Annual,All Outcomes,District of Columbia,,,,3.3,2.7,America's Health Rankings composite measure,2008
2008,2008 Annual,Binge Drinking,Alabama,6,11.1,-1.42,12.7,9.6,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Alaska,44,18.3,0.85,21,15.6,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Arizona,21,15.1,-0.16,17.5,12.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Arkansas,7,11.4,-1.32,12.7,10.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,California,30,16.2,0.19,17.8,14.6,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Colorado,37,17,0.44,18.3,15.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Connecticut,28,16.1,0.16,17.5,14.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Delaware,46,18.8,1.01,21,16.6,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Florida,15,14.1,-0.47,15.2,13,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Georgia,9,12.4,-1.01,13.6,11.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Hawaii,44,18.3,0.85,19.9,16.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Idaho,17,14.8,-0.25,16.3,13.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Illinois,47,19.4,1.2,21,17.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Indiana,26,15.8,0.06,17.3,14.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Iowa,48,20.3,1.48,21.8,18.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Kansas,20,15,-0.19,16.2,13.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Kentucky,1,8.4,-2,9.7,7.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Louisiana,12,13.3,-0.72,14.5,12.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Maine,27,16,0.13,17.6,14.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Maryland,12,13.3,-0.72,14.5,12.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Massachusetts,39,17.6,0.63,18.9,16.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Michigan,43,18.2,0.82,19.6,16.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Minnesota,28,16.1,0.16,17.7,14.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Mississippi,4,10.5,-1.61,11.7,9.3,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Missouri,31,16.3,0.22,18.3,14.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Montana,34,16.5,0.28,18.1,14.9,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Nebraska,41,18,0.76,19.8,16.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Nevada,32,16.4,0.25,18.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,New Hampshire,24,15.4,-0.06,16.8,14,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,New Jersey,15,14.1,-0.47,15.3,12.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,New Mexico,10,12.8,-0.88,14.1,11.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,New York,25,15.5,-0.03,16.9,14.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,North Carolina,8,11.8,-1.2,12.8,10.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,North Dakota,49,22.2,2,24,20.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Ohio,35,16.8,0.38,18.6,14.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Oklahoma,11,12.9,-0.85,14.1,11.7,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Oregon,19,14.9,-0.22,16.5,13.3,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Pennsylvania,32,16.4,0.25,17.8,15,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Rhode Island,42,18.1,0.79,20.1,16.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,South Carolina,14,13.7,-0.6,14.9,12.5,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,South Dakota,40,17.8,0.69,19.4,16.2,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Tennessee,2,8.9,-2,10.5,7.3,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Texas,21,15.1,-0.16,16.4,13.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Utah,3,9.5,-1.92,10.9,8.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Vermont,38,17.3,0.54,18.7,15.9,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Virginia,17,14.8,-0.25,16.8,12.8,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Washington,21,15.1,-0.16,15.9,14.3,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,West Virginia,4,10.5,-1.61,11.9,9.1,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Wisconsin,50,23.8,2,25.6,22,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,Wyoming,35,16.8,0.38,18.2,15.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,United States,,15.6,,,,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Binge Drinking,District of Columbia,,16,,17.6,14.4,"CDC, Behavioral Risk Factor Surveillance System",2007
2008,2008 Annual,Cancer Deaths,Alabama,44,211.4,1.14,213.8,209,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
2008,2008 Annual,Cancer Deaths,Alaska,17,185.7,-0.42,193.3,178.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
2008,2008 Annual,Cancer Deaths,Arizona,5,171,-1.31,172.9,169.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
2008,2008 Annual,Cancer Deaths,Arkansas,45,213.3,1.25,216.3,210.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
