Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2001,2001 Annual,Binge Drinking,Alabama,13,11.6,-0.86,13.2,10,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Alaska,42,17.9,0.89,20.8,15,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Arizona,4,8.8,-1.64,10.8,6.8,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Arkansas,7,9.9,-1.33,11.6,8.2,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,California,28,15.4,0.19,16.7,14.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Colorado,38,16.6,0.53,18.6,14.6,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Connecticut,23,14.6,-0.03,16.9,12.3,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Delaware,34,16.1,0.39,18.5,13.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Florida,18,12.9,-0.5,14.2,11.6,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Georgia,10,11.1,-1,12.7,9.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Hawaii,30,15.7,0.28,17.6,13.8,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Idaho,24,14.8,0.03,16.3,13.4,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Illinois,44,18.1,0.95,20.5,15.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Indiana,35,16.4,0.47,19.2,13.6,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Iowa,44,18.1,0.95,19.7,16.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Kansas,15,12.3,-0.67,14.1,10.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Kentucky,6,9.7,-1.39,10.9,8.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Louisiana,26,15.1,0.11,17.2,13,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Maine,20,14.3,-0.11,16.6,12,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Maryland,16,12.7,-0.56,14.3,11.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Massachusetts,41,17.5,0.78,19.8,15.6,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Michigan,47,18.9,1.17,20.8,17.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Minnesota,31,16,0.36,17.1,14.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Mississippi,11,11.2,-0.97,13,9.4,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Missouri,31,16,0.36,18,13.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Montana,31,16,0.36,18.1,13.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Nebraska,37,16.5,0.5,18.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Nevada,49,20.1,1.5,23.6,16.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,New Hampshire,43,18,0.92,20.9,15.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,New Jersey,16,12.7,-0.56,14.3,11.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,New Mexico,24,14.8,0.03,16.7,12.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,New York,14,11.7,-0.83,13.3,10.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,North Carolina,9,10.4,-1.2,12.1,8.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,North Dakota,48,19.1,1.22,21.1,17.1,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Ohio,8,10.1,-1.28,12.2,8,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Oklahoma,2,8.3,-1.78,10.1,6.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Oregon,22,14.5,-0.06,16.4,12.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Pennsylvania,27,15.3,0.17,16.8,13.8,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Rhode Island,28,15.4,0.19,17,13.3,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,South Carolina,12,11.5,-0.89,13.1,9.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,South Dakota,46,18.8,1.14,20.7,16.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Tennessee,1,7.5,-2,8.7,6.3,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Texas,40,17.3,0.72,19,15.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Utah,5,9.1,-1.56,10.5,7.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Vermont,39,16.8,0.58,18.6,15,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Virginia,19,13.6,-0.31,15.5,11.7,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Washington,21,14.4,-0.08,15.9,12.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,West Virginia,3,8.5,-1.72,9.8,7.2,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Wisconsin,50,25.2,2,27.5,22.9,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,Wyoming,35,16.4,0.47,18.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,United States,,14.7,,,,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Binge Drinking,District of Columbia,,12.5,,14.8,10.2,"CDC, Behavioral Risk Factor Surveillance System",2000
2001,2001 Annual,Cancer Deaths-Race Adjusted,Alabama,35,215.6,0.42,,215.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Alaska,12,193.9,-0.79,,193.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Arizona,8,190.2,-1,,190.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Arkansas,39,218,0.55,,218,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,California,9,192.6,-0.86,,192.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Colorado,4,176.9,-1.74,,176.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Connecticut,17,202.2,-0.33,,202.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Delaware,49,233.8,1.43,,233.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Florida,18,202.6,-0.31,,202.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Georgia,23,205.9,-0.12,,205.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Hawaii,1,144,-2,,144,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Idaho,3,174.9,-1.85,,174.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Illinois,31,213.9,0.32,,213.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Indiana,45,222.1,0.78,,222.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Iowa,14,199,-0.51,,199,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Kansas,13,197.6,-0.59,,197.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Kentucky,50,234.4,1.47,,234.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Louisiana,47,228.1,1.11,,228.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Maine,37,216.5,0.47,,216.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Maryland,38,217,0.5,,217,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Massachusetts,34,215.3,0.4,,215.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Michigan,24,206.4,-0.09,,206.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Minnesota,15,201.9,-0.35,,201.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Mississippi,32,214.9,0.38,,214.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Missouri,36,216,0.44,,216,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Montana,21,205.2,-0.16,,205.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Nebraska,10,192.8,-0.85,,192.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Nevada,42,220.2,0.67,,220.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,New Hampshire,33,215.2,0.4,,215.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,New Jersey,41,219.3,0.62,,219.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,New Mexico,5,177.8,-1.69,,177.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,New York,16,202,-0.34,,202,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,North Carolina,26,206.9,-0.07,,206.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,North Dakota,7,189.3,-1.05,,189.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Ohio,43,220.5,0.69,,220.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Oklahoma,30,213.6,0.31,,213.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Oregon,24,206.4,-0.09,,206.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Pennsylvania,40,218.8,0.6,,218.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Rhode Island,46,223.6,0.86,,223.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,South Carolina,21,205.2,-0.16,,205.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,South Dakota,6,178.3,-1.66,,178.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Tennessee,44,221.8,0.76,,221.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Texas,20,204.5,-0.2,,204.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Utah,2,160.9,-2,,160.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Vermont,29,212.5,0.25,,212.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Virginia,28,210.9,0.16,,210.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Washington,19,203.1,-0.28,,203.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,West Virginia,48,228.4,1.13,,228.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Wisconsin,27,207.8,-0.02,,207.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,Wyoming,11,193.1,-0.84,,193.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,United States,,208.1,,,208.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cancer Deaths-Race Adjusted,District of Columbia,,,,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Alabama,43,382.1,0.84,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Alaska,4,281.8,-1.84,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Arizona,7,301,-1.33,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Arkansas,45,389.6,1.04,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,California,30,348.1,-0.07,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Colorado,6,294.6,-1.5,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Connecticut,16,323.9,-0.72,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Delaware,23,334.7,-0.43,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Florida,11,317,-0.9,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Georgia,41,374.3,0.63,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
2001,2001 Annual,Cardiovascular Deaths-Race Adjusted,Hawaii,1,266.1,-2,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",1997-1999
