Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2013,2013 Senior,All Determinants - Seniors,Rhode Island,33,-0.063202381,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,South Carolina,32,-0.0555,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,South Dakota,21,0.047545238,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Tennessee,38,-0.18295,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Texas,39,-0.19177381,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Utah,7,0.271642857,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Vermont,2,0.428278571,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Virginia,23,0.039404762,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Washington,20,0.085169048,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,West Virginia,46,-0.335416667,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Wisconsin,24,0.037328571,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Wyoming,37,-0.17547381,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,United States,,,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,District of Columbia,,,,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Alaska,44,-0.314,-0.314,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Alabama,41,-0.222,-0.222,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Arkansas,47,-0.382,-0.382,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Arizona,27,0.023,0.023,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,California,26,0.029,0.029,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Colorado,5,0.319,0.319,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Connecticut,8,0.251,0.251,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Delaware,15,0.174,0.174,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Florida,30,-0.014,-0.014,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Georgia,43,-0.276,-0.276,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Hawaii,11,0.206,0.206,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Iowa,3,0.365,0.365,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Idaho,21,0.055,0.055,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Illinois,35,-0.147,-0.147,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Indiana,31,-0.037,-0.037,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Kansas,14,0.179,0.179,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Kentucky,40,-0.213,-0.213,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Louisiana,48,-0.495,-0.495,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Massachusetts,4,0.335,0.335,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Maryland,13,0.19,0.19,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Maine,9,0.242,0.242,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Michigan,29,0.012,0.012,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Minnesota,1,0.475,0.475,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Missouri,33,-0.053,-0.053,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Mississippi,50,-0.582,-0.582,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Montana,36,-0.157,-0.157,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,North Carolina,18,0.109,0.109,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,North Dakota,16,0.159,0.159,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Nebraska,12,0.198,0.198,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,New Hampshire,6,0.314,0.314,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,New Jersey,25,0.032,0.032,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,New Mexico,42,-0.25,-0.25,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Nevada,45,-0.323,-0.323,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,New York,28,0.017,0.017,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Ohio,20,0.078,0.078,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Oklahoma,49,-0.531,-0.531,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Oregon,17,0.12,0.12,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Pennsylvania,10,0.238,0.238,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Rhode Island,34,-0.071,-0.071,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,South Carolina,32,-0.05,-0.05,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,South Dakota,24,0.041,0.041,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Tennessee,39,-0.193,-0.193,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Texas,38,-0.19,-0.19,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Utah,7,0.297,0.297,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Virginia,22,0.052,0.052,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Vermont,2,0.448,0.448,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Washington,19,0.106,0.106,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Wisconsin,23,0.045,0.045,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,West Virginia,46,-0.342,-0.342,,,AHR data,
2013,2013 Senior,All Determinants - Seniors,Wyoming,37,-0.176,-0.176,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Alabama,47,-0.2759375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Alaska,32,-0.0440625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Arizona,20,0.0903125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Arkansas,45,-0.2240625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,California,24,0.0653125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Colorado,8,0.1684375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Connecticut,4,0.233125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Delaware,15,0.1265625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Florida,27,0.0265625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Georgia,42,-0.1784375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Hawaii,2,0.295,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Idaho,24,0.0653125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Illinois,35,-0.07125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Indiana,37,-0.0746875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Iowa,10,0.1603125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Kansas,28,0.0134375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Kentucky,50,-0.3209375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Louisiana,44,-0.213125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Maine,23,0.0678125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Maryland,5,0.2096875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Massachusetts,6,0.1984375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Michigan,21,0.0784375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Minnesota,1,0.32125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Mississippi,49,-0.3021875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Missouri,39,-0.0940625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Montana,31,-0.015,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Nebraska,18,0.1015625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Nevada,36,-0.073125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Hampshire,3,0.2384375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Jersey,26,0.0503125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Mexico,33,-0.055,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New York,17,0.1065625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,North Carolina,38,-0.08875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,North Dakota,7,0.1690625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Ohio,34,-0.0646875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Oklahoma,46,-0.2696875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Oregon,12,0.1396875,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Pennsylvania,30,-0.004375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Rhode Island,22,0.0709375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,South Carolina,41,-0.1475,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,South Dakota,14,0.1290625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Tennessee,43,-0.1934375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Texas,40,-0.1103125,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Utah,13,0.13,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Vermont,9,0.1634375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Virginia,19,0.100625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Washington,11,0.1475,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,West Virginia,48,-0.285625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Wisconsin,16,0.125625,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Wyoming,29,0.0134375,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,United States,,,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,District of Columbia,,,,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Alaska,32,-0.047,-0.047,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Alabama,46,-0.279,-0.279,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Arkansas,45,-0.235,-0.235,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Arizona,20,0.086,0.086,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,California,24,0.063,0.063,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Colorado,8,0.167,0.167,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Connecticut,4,0.23,0.23,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Delaware,14,0.119,0.119,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Florida,27,0.022,0.022,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Georgia,42,-0.173,-0.173,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Hawaii,2,0.278,0.278,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Iowa,10,0.153,0.153,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Idaho,24,0.063,0.063,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Illinois,35,-0.078,-0.078,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Indiana,35,-0.078,-0.078,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Kansas,29,0.005,0.005,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Kentucky,50,-0.321,-0.321,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Louisiana,44,-0.215,-0.215,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Massachusetts,6,0.193,0.193,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Maryland,5,0.209,0.209,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Maine,23,0.067,0.067,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Michigan,22,0.075,0.075,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Minnesota,1,0.314,0.314,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Missouri,39,-0.099,-0.099,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Mississippi,49,-0.302,-0.302,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Montana,31,-0.017,-0.017,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,North Carolina,38,-0.089,-0.089,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,North Dakota,7,0.17,0.17,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Nebraska,19,0.094,0.094,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Hampshire,3,0.233,0.233,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Jersey,26,0.047,0.047,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New Mexico,33,-0.063,-0.063,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Nevada,37,-0.082,-0.082,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,New York,17,0.101,0.101,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Ohio,34,-0.073,-0.073,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Oklahoma,47,-0.281,-0.281,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Oregon,13,0.134,0.134,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Pennsylvania,30,-0.009,-0.009,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Rhode Island,21,0.078,0.078,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,South Carolina,41,-0.143,-0.143,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,South Dakota,15,0.118,0.118,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Tennessee,43,-0.198,-0.198,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Texas,40,-0.116,-0.116,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Utah,12,0.136,0.136,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Virginia,18,0.098,0.098,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Vermont,9,0.164,0.164,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Washington,11,0.145,0.145,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Wisconsin,16,0.116,0.116,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,West Virginia,48,-0.288,-0.288,,,AHR data,
2013,2013 Senior,All Outcomes - Seniors,Wyoming,28,0.015,0.015,,,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Alabama,33,50.4,-0.45,53.7,47.1,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Alaska,50,42.5,-2,50.9,34,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Arizona,13,55.1,0.8,59.7,50.4,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Arkansas,39,49.8,-0.62,53.8,45.8,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,California,31,50.5,-0.43,53.1,47.8,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Colorado,20,52.7,0.16,55.5,49.8,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Connecticut,26,52,-0.03,56,47.9,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Delaware,3,58.5,1.71,63,54.1,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Florida,45,48.1,-1.07,51,45.1,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Georgia,35,50.3,-0.48,53.5,47.1,AHR data,
2013,2013 Senior,Arthritis Management - Seniors,Hawaii,2,59.4,1.95,64.3,54.4,AHR data,
