Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2014,2014 Senior,Able-bodied,New Hampshire,2,67.8,1.2,69.6,66,AHR data,
2014,2014 Senior,Able-bodied,New Jersey,7,67.1,1,67.7,66.5,AHR data,
2014,2014 Senior,Able-bodied,New Mexico,43,59.1,-1.3,60.7,57.5,AHR data,
2014,2014 Senior,Able-bodied,Nevada,20,65.1,0.4,66.5,63.7,AHR data,
2014,2014 Senior,Able-bodied,New York,13,66.1,0.7,66.5,65.7,AHR data,
2014,2014 Senior,Able-bodied,Ohio,26,64,0.1,64.6,63.4,AHR data,
2014,2014 Senior,Able-bodied,Oklahoma,44,58,-1.6,59,57,AHR data,
2014,2014 Senior,Able-bodied,Oregon,35,62.4,-0.3,63.4,61.4,AHR data,
2014,2014 Senior,Able-bodied,Pennsylvania,23,64.7,0.3,65.1,64.3,AHR data,
2014,2014 Senior,Able-bodied,Rhode Island,21,65,0.4,66.8,63.2,AHR data,
2014,2014 Senior,Able-bodied,South Carolina,37,62.2,-0.4,63.4,61,AHR data,
2014,2014 Senior,Able-bodied,South Dakota,24,64.3,0.2,66.1,62.5,AHR data,
2014,2014 Senior,Able-bodied,Tennessee,42,59.3,-1.2,60.3,58.3,AHR data,
2014,2014 Senior,Able-bodied,Texas,40,59.9,-1.1,60.3,59.5,AHR data,
2014,2014 Senior,Able-bodied,Utah,16,65.7,0.6,67.3,64.1,AHR data,
2014,2014 Senior,Able-bodied,Virginia,17,65.5,0.5,66.3,64.7,AHR data,
2014,2014 Senior,Able-bodied,Vermont,10,66.4,0.8,68.4,64.4,AHR data,
2014,2014 Senior,Able-bodied,Washington,31,63.1,-0.1,63.9,62.3,AHR data,
2014,2014 Senior,Able-bodied,Wisconsin,5,67.4,1.1,68.2,66.6,AHR data,
2014,2014 Senior,Able-bodied,West Virginia,49,56.4,-2,57.6,55.2,AHR data,
2014,2014 Senior,Able-bodied,Wyoming,25,64.2,0.2,67.3,61.1,AHR data,
2014,2014 Senior,Air Pollution,Alaska,2,5.4,-2,,,AHR data,
2014,2014 Senior,Air Pollution,Alabama,40,10.7,0.21,,,AHR data,
2014,2014 Senior,Air Pollution,United States,,10.3,,,,AHR data,
2014,2014 Senior,Air Pollution,Arkansas,40,10.7,0.21,,,AHR data,
2014,2014 Senior,Air Pollution,Arizona,28,9.6,-0.37,,,AHR data,
2014,2014 Senior,Air Pollution,California,50,15.1,2,,,AHR data,
2014,2014 Senior,Air Pollution,Colorado,6,6.7,-1.88,,,AHR data,
2014,2014 Senior,Air Pollution,Connecticut,20,9,-0.68,,,AHR data,
2014,2014 Senior,Air Pollution,District of Columbia,,11.3,,,,AHR data,
2014,2014 Senior,Air Pollution,Delaware,39,10.6,0.16,,,AHR data,
2014,2014 Senior,Air Pollution,Florida,11,7.6,-1.41,,,AHR data,
2014,2014 Senior,Air Pollution,Georgia,45,11.2,0.47,,,AHR data,
2014,2014 Senior,Air Pollution,Hawaii,22,9.1,-0.63,,,AHR data,
2014,2014 Senior,Air Pollution,Iowa,34,9.9,-0.21,,,AHR data,
2014,2014 Senior,Air Pollution,Idaho,18,8.6,-0.89,,,AHR data,
2014,2014 Senior,Air Pollution,Illinois,47,11.7,0.73,,,AHR data,
2014,2014 Senior,Air Pollution,Indiana,49,12.6,1.2,,,AHR data,
2014,2014 Senior,Air Pollution,Kansas,19,8.9,-0.73,,,AHR data,
2014,2014 Senior,Air Pollution,Kentucky,44,11.1,0.42,,,AHR data,
2014,2014 Senior,Air Pollution,Louisiana,28,9.6,-0.37,,,AHR data,
2014,2014 Senior,Air Pollution,Massachusetts,13,8.1,-1.15,,,AHR data,
2014,2014 Senior,Air Pollution,Maryland,43,10.8,0.26,,,AHR data,
2014,2014 Senior,Air Pollution,Maine,10,7.5,-1.46,,,AHR data,
2014,2014 Senior,Air Pollution,Michigan,25,9.3,-0.52,,,AHR data,
2014,2014 Senior,Air Pollution,Minnesota,13,8.1,-1.15,,,AHR data,
2014,2014 Senior,Air Pollution,Missouri,35,10,-0.16,,,AHR data,
2014,2014 Senior,Air Pollution,Mississippi,33,9.8,-0.26,,,AHR data,
2014,2014 Senior,Air Pollution,Montana,9,7.2,-1.62,,,AHR data,
2014,2014 Senior,Air Pollution,North Carolina,28,9.6,-0.37,,,AHR data,
2014,2014 Senior,Air Pollution,North Dakota,3,5.6,-2,,,AHR data,
2014,2014 Senior,Air Pollution,Nebraska,15,8.2,-1.1,,,AHR data,
2014,2014 Senior,Air Pollution,New Hampshire,11,7.6,-1.41,,,AHR data,
2014,2014 Senior,Air Pollution,New Jersey,22,9.1,-0.63,,,AHR data,
2014,2014 Senior,Air Pollution,New Mexico,5,6.6,-1.93,,,AHR data,
2014,2014 Senior,Air Pollution,Nevada,22,9.1,-0.63,,,AHR data,
2014,2014 Senior,Air Pollution,New York,20,9,-0.68,,,AHR data,
2014,2014 Senior,Air Pollution,Ohio,46,11.6,0.68,,,AHR data,
2014,2014 Senior,Air Pollution,Oklahoma,32,9.7,-0.31,,,AHR data,
2014,2014 Senior,Air Pollution,Oregon,8,7,-1.73,,,AHR data,
2014,2014 Senior,Air Pollution,Pennsylvania,47,11.7,0.73,,,AHR data,
2014,2014 Senior,Air Pollution,Rhode Island,16,8.5,-0.94,,,AHR data,
2014,2014 Senior,Air Pollution,South Carolina,37,10.2,-0.05,,,AHR data,
2014,2014 Senior,Air Pollution,South Dakota,4,6.4,-2,,,AHR data,
2014,2014 Senior,Air Pollution,Tennessee,36,10.1,-0.11,,,AHR data,
2014,2014 Senior,Air Pollution,Texas,37,10.2,-0.05,,,AHR data,
2014,2014 Senior,Air Pollution,Utah,25,9.3,-0.52,,,AHR data,
2014,2014 Senior,Air Pollution,Virginia,25,9.3,-0.52,,,AHR data,
2014,2014 Senior,Air Pollution,Vermont,7,6.9,-1.78,,,AHR data,
2014,2014 Senior,Air Pollution,Washington,16,8.5,-0.94,,,AHR data,
2014,2014 Senior,Air Pollution,Wisconsin,28,9.6,-0.37,,,AHR data,
2014,2014 Senior,Air Pollution,West Virginia,40,10.7,0.21,,,AHR data,
2014,2014 Senior,Air Pollution,Wyoming,1,5.3,-2,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Alaska,41,-0.191,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Alabama,39,-0.18,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,United States,,,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Arkansas,47,-0.409,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Arizona,26,0.013,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,California,15,0.137,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Colorado,7,0.288,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Connecticut,14,0.176,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,District of Columbia,,,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Delaware,8,0.286,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Florida,23,0.044,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Georgia,42,-0.214,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Hawaii,6,0.33,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Iowa,9,0.25,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Idaho,24,0.034,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Illinois,38,-0.159,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Indiana,31,-0.073,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Kansas,13,0.18,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Kentucky,46,-0.395,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Louisiana,49,-0.595,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Massachusetts,5,0.339,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Maryland,10,0.239,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Maine,12,0.2,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Michigan,25,0.033,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Minnesota,1,0.526,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Missouri,35,-0.111,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Mississippi,50,-0.617,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Montana,32,-0.076,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,North Carolina,22,0.048,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,North Dakota,21,0.052,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Nebraska,18,0.124,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Hampshire,4,0.357,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Jersey,28,-0.013,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Mexico,36,-0.148,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Nevada,45,-0.364,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New York,34,-0.096,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Ohio,27,0,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Oklahoma,48,-0.484,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Oregon,11,0.211,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Pennsylvania,16,0.136,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Rhode Island,33,-0.077,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,South Carolina,29,-0.02,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,South Dakota,30,-0.068,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Tennessee,40,-0.185,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Texas,43,-0.258,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Utah,3,0.365,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Virginia,20,0.108,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Vermont,2,0.389,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Washington,19,0.121,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Wisconsin,17,0.129,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,West Virginia,44,-0.29,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Wyoming,37,-0.15,,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Alaska,41,-0.199,-0.199,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Alabama,38,-0.15,-0.15,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Arkansas,47,-0.399,-0.399,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Arizona,26,0.008,0.008,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,California,15,0.147,0.147,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Colorado,8,0.303,0.303,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Connecticut,13,0.18,0.18,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Delaware,7,0.304,0.304,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Florida,22,0.064,0.064,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Georgia,42,-0.209,-0.209,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Hawaii,6,0.345,0.345,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Iowa,9,0.263,0.263,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Idaho,23,0.058,0.058,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Illinois,38,-0.15,-0.15,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Indiana,30,-0.052,-0.052,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Kansas,14,0.176,0.176,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Kentucky,46,-0.385,-0.385,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Louisiana,49,-0.593,-0.593,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Massachusetts,5,0.346,0.346,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Maryland,10,0.262,0.262,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Maine,12,0.211,0.211,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Michigan,25,0.038,0.038,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Minnesota,1,0.524,0.524,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Missouri,36,-0.117,-0.117,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Mississippi,50,-0.597,-0.597,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Montana,32,-0.066,-0.066,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,North Carolina,21,0.07,0.07,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,North Dakota,24,0.053,0.053,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Nebraska,20,0.116,0.116,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Hampshire,4,0.352,0.352,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Jersey,27,0.002,0.002,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New Mexico,37,-0.128,-0.128,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Nevada,45,-0.351,-0.351,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,New York,34,-0.096,-0.096,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Ohio,29,-0.017,-0.017,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Oklahoma,48,-0.467,-0.467,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Oregon,11,0.214,0.214,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Pennsylvania,16,0.141,0.141,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Rhode Island,33,-0.077,-0.077,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,South Carolina,28,0,0,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,South Dakota,31,-0.059,-0.059,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Tennessee,40,-0.16,-0.16,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Texas,43,-0.244,-0.244,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Utah,3,0.39,0.39,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Virginia,19,0.125,0.125,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Vermont,2,0.404,0.404,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Washington,17,0.14,0.14,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Wisconsin,18,0.133,0.133,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,West Virginia,44,-0.277,-0.277,,,AHR data,
2014,2014 Senior,All Determinants - Seniors,Wyoming,35,-0.1,-0.1,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Alaska,31,0.001,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Alabama,48,-0.289,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,United States,,,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Arkansas,46,-0.256,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Arizona,15,0.121,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,California,22,0.073,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Colorado,4,0.217,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Connecticut,6,0.194,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,District of Columbia,,,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Delaware,20,0.106,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Florida,32,-0.015,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Georgia,41,-0.131,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Hawaii,1,0.294,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Iowa,16,0.116,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Idaho,26,0.039,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Illinois,33,-0.017,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Indiana,39,-0.12,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Kansas,25,0.043,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Kentucky,50,-0.363,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Louisiana,45,-0.243,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Massachusetts,7,0.192,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Maryland,14,0.132,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Maine,23,0.069,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Michigan,12,0.14,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Minnesota,2,0.29,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Missouri,42,-0.168,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Mississippi,47,-0.283,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Montana,28,0.012,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,North Carolina,37,-0.09,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,North Dakota,9,0.158,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Nebraska,19,0.109,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Hampshire,5,0.209,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Jersey,21,0.092,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Mexico,35,-0.066,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Nevada,34,-0.025,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New York,29,0.009,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Ohio,36,-0.07,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Oklahoma,44,-0.235,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Oregon,8,0.187,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Pennsylvania,29,0.009,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Rhode Island,10,0.146,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,South Carolina,39,-0.12,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,South Dakota,18,0.111,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Tennessee,43,-0.229,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Texas,38,-0.115,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Utah,13,0.136,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Virginia,24,0.059,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Vermont,11,0.143,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Washington,16,0.116,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Wisconsin,3,0.254,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,West Virginia,49,-0.293,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Wyoming,27,0.024,,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Alaska,30,0.005,0.005,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Alabama,48,-0.293,-0.293,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Arkansas,46,-0.271,-0.271,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Arizona,18,0.112,0.112,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,California,23,0.067,0.067,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Colorado,4,0.21,0.21,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Connecticut,6,0.192,0.192,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Delaware,16,0.113,0.113,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Florida,32,-0.021,-0.021,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Georgia,40,-0.126,-0.126,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Hawaii,2,0.284,0.284,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Iowa,15,0.12,0.12,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Idaho,25,0.037,0.037,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Illinois,33,-0.022,-0.022,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Indiana,41,-0.127,-0.127,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Kansas,26,0.026,0.026,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Kentucky,50,-0.363,-0.363,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Louisiana,45,-0.249,-0.249,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Massachusetts,7,0.188,0.188,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Maryland,11,0.137,0.137,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Maine,22,0.08,0.08,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Michigan,12,0.134,0.134,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Minnesota,1,0.286,0.286,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Missouri,42,-0.173,-0.173,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Mississippi,47,-0.284,-0.284,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Montana,27,0.019,0.019,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,North Carolina,37,-0.094,-0.094,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,North Dakota,9,0.161,0.161,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Nebraska,19,0.098,0.098,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Hampshire,5,0.204,0.204,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Jersey,21,0.089,0.089,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New Mexico,35,-0.077,-0.077,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Nevada,34,-0.036,-0.036,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,New York,31,0.004,0.004,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Ohio,36,-0.078,-0.078,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Oklahoma,44,-0.238,-0.238,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Oregon,8,0.184,0.184,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Pennsylvania,29,0.006,0.006,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Rhode Island,10,0.15,0.15,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,South Carolina,39,-0.122,-0.122,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,South Dakota,19,0.098,0.098,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Tennessee,43,-0.237,-0.237,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Texas,38,-0.12,-0.12,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Utah,14,0.128,0.128,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Virginia,24,0.057,0.057,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Vermont,12,0.134,0.134,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Washington,16,0.113,0.113,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Wisconsin,3,0.249,0.249,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,West Virginia,49,-0.294,-0.294,,,AHR data,
2014,2014 Senior,All Outcomes - Seniors,Wyoming,28,0.014,0.014,,,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Alabama,33,50.4,-0.45,53.7,47.1,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Alaska,50,42.5,-2,50.9,34,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Arizona,13,55.1,0.8,59.7,50.4,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Arkansas,39,49.8,-0.62,53.8,45.8,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,California,31,50.5,-0.43,53.1,47.8,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Colorado,20,52.7,0.16,55.5,49.8,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Connecticut,26,52,-0.03,56,47.9,AHR data,
2014,2014 Senior,Arthritis Management - Seniors,Delaware,3,58.5,1.71,63,54.1,AHR data,
