Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2019,2019 Senior,"Dental Visit - Seniors - $25-$49,999",Texas,49,56.8,-1.6,63.9,49.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,"Dental Visit - Seniors - $50-$74,999",Texas,35,76.7,-0.58,83.8,69.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,"Dental Visit - Seniors - $75,000 or More",Texas,50,78.2,-2,85.1,71.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - American Indian/Alaska Native,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Asian,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Black,Texas,,68.1,,79.6,56.7,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - College Grad,Texas,49,78.3,-2,82.8,73.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Female,Texas,37,63.3,-0.72,67.4,59.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Hawaiian/Pacific Islander,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - High School Grad,Texas,18,62.4,0.24,68.5,56.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Hispanic,Texas,,46.2,,55,37.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,"Dental Visit - Seniors - Less Than $25,000",Texas,14,50.8,0.55,57.6,44.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Less Than High School,Texas,,41.3,,50.7,31.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Male,Texas,34,62.8,-0.46,68.1,57.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Multiracial,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Other Race,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Rural,Texas,,65.5,,77.8,53.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Some College,Texas,39,66.2,-0.75,72.1,60.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Suburban,Texas,,68.2,,75,61.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - Urban,Texas,30,69,-0.05,74.7,63.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Dental Visit - Seniors - White,Texas,33,67.6,-0.33,71.3,64,"CDC, Behavioral Risk Factor Surveillance System",2016
2019,2019 Senior,Depression - Seniors,Texas,45,18.8,1.18,22.2,15.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Depression - Seniors - $25-$49,999",Texas,49,21.8,1.75,30.5,13.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Depression - Seniors - $50-$74,999",Texas,,20.1,,28.3,12,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Depression - Seniors - $75,000 or More",Texas,,12.9,,18.9,6.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - American Indian/Alaska Native,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Asian,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Black,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - College Grad,Texas,25,13.8,0.14,18.3,9.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Female,Texas,41,21.2,0.82,26,16.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Hawaiian/Pacific Islander,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - High School Grad,Texas,48,18.9,1.33,24.8,13,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Hispanic,Texas,,18.2,,24.6,11.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Depression - Seniors - Less Than $25,000",Texas,38,23.1,0.66,29.8,16.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Less Than High School,Texas,,24.9,,35.1,14.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Male,Texas,44,15.1,1.15,19.3,10.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Multiracial,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Other Race,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Rural,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Some College,Texas,41,19.8,0.82,26.3,13.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Suburban,Texas,,12.4,,17.9,6.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - Urban,Texas,,11.1,,14.5,7.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Depression - Seniors - White,Texas,40,17.9,0.81,22,13.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Diabetes Management,Texas,16,80.7,0.22,81.1,80.3,The Dartmouth Atlas of Health Care,2015
2019,2019 Senior,Diabetes Management - Seniors - Black,Texas,13,75.3,0.2,76.4,74.2,The Dartmouth Atlas of Health Care,2015
2019,2019 Senior,Diabetes Management - Seniors - Non-black,Texas,19,81.3,0.19,81.7,80.9,The Dartmouth Atlas of Health Care,2015
2019,2019 Senior,Disability,Texas,40,38.79999924,1.04,,,"U.S. Census Bureau, American Community Survey",2013-2017
2019,2019 Senior,"Divorced, Separated or Widowed",Texas,36,40,0.52,,,"U.S. Census Bureau, American Community Survey",2013-2017
2019,2019 Senior,Drinking Water Violations,Texas,46,6.3,1.16,,,AHR data,
2019,2019 Senior,Drug Deaths - Ages 65-74,Texas,,6.5,,7.1,5.8,AHR data,
2019,2019 Senior,Drug Deaths (1-year) - Ages 65-74,Texas,,7.3,,8.5,6.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74,Texas,33,1884,0.33,1903,1865,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - American Indian/Alaska Native,Texas,,700,,892,540,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - Asian,Texas,,877,,939,816,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - Black,Texas,,2591,,2660,2521,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - Female,Texas,,1516,,1539,1493,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - Hispanic,Texas,,1618,,1653,1582,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - Male,Texas,,2302,,2333,2272,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Early Death - Ages 65-74 - White,Texas,,1942,,1966,1918,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2017
2019,2019 Senior,Education - Seniors,Texas,28,27,-0.12,27.5,26.5,"U.S. Census Bureau, American Community Survey",2017
2019,2019 Senior,Excessive Drinking - Ages 65+,Texas,19,6.7,-0.38,8.7,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Excessive Drinking - Ages 65+ - $25-$49,999",Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Excessive Drinking - Ages 65+ - $50-$74,999",Texas,,10.9,,17.1,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Excessive Drinking - Ages 65+ - $75,000 or More",Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - American Indian/Alaska Native,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Asian,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Black,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - College Grad,Texas,42,10.7,0.68,15.5,6,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Female,Texas,25,5.8,0,8.4,3.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Hawaiian/Pacific Islander,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - High School Grad,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Hispanic,Texas,,4.1,,6.4,1.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Excessive Drinking - Ages 65+ - Less Than $25,000",Texas,,3.4,,5.2,1.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Less Than High School,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Male,Texas,14,7.9,-0.65,11.1,4.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Multiracial,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Other Race,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Rural,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Some College,Texas,,4.8,,7.2,2.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Suburban,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - Urban,Texas,,7.3,,11.1,3.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Excessive Drinking - Ages 65+ - White,Texas,17,6.9,-0.41,9.3,4.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Exercise - Ages 65+,Texas,24,16.8,-0.06,19,14.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Exercise - Ages 65+ - $25-$49,999",Texas,31,14.1,-0.54,18.4,9.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Exercise - Ages 65+ - $50-$74,999",Texas,39,17.0,-0.68,22.7,11.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,"Exercise - Ages 65+ - $75,000 or More",Texas,7,31.7,0.87,38.3,25.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Exercise - Ages 65+ - American Indian/Alaskan Native,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Exercise - Ages 65+ - Asian,Texas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Exercise - Ages 65+ - Black,Texas,,,,23.3,6,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Senior,Exercise - Ages 65+ - College Grad,Texas,28,25.8,-0.31,29.8,21.7,"CDC, Behavioral Risk Factor Surveillance System",2017
