Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2018,2018 Senior,Able-bodied,Tennessee,40,61.7,-0.93,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Texas,41,61.3,-1.05,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Utah,19,66,0.36,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Virginia,13,67.4,0.78,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Vermont,2,68.9,1.23,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Washington,31,64.3,-0.15,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Wisconsin,9,68.2,1.02,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,West Virginia,50,57.1,-2,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Able-bodied,Wyoming,39,62.1,-0.81,,,"U.S. Census Bureau, American Community Survey",2016
2018,2018 Senior,Air Pollution,Alaska,36,8.7,0.06,,,AHR data,
2018,2018 Senior,Air Pollution,Alabama,39,8.9,0.19,,,AHR data,
2018,2018 Senior,Air Pollution,Arkansas,16,7.2,-0.9,,,AHR data,
2018,2018 Senior,Air Pollution,Arizona,46,9.7,0.71,,,AHR data,
2018,2018 Senior,Air Pollution,California,50,11.7,2,,,AHR data,
2018,2018 Senior,Air Pollution,Colorado,12,6.6,-1.29,,,AHR data,
2018,2018 Senior,Air Pollution,Connecticut,35,8.6,0,,,AHR data,
2018,2018 Senior,Air Pollution,Delaware,43,9.1,0.32,,,AHR data,
2018,2018 Senior,Air Pollution,Florida,13,6.8,-1.16,,,AHR data,
2018,2018 Senior,Air Pollution,Georgia,41,9,0.26,,,AHR data,
2018,2018 Senior,Air Pollution,Hawaii,6,5.9,-1.74,,,AHR data,
2018,2018 Senior,Air Pollution,Iowa,25,7.8,-0.52,,,AHR data,
2018,2018 Senior,Air Pollution,Idaho,6,5.9,-1.74,,,AHR data,
2018,2018 Senior,Air Pollution,Illinois,49,10.2,1.03,,,AHR data,
2018,2018 Senior,Air Pollution,Indiana,46,9.7,0.71,,,AHR data,
2018,2018 Senior,Air Pollution,Kansas,18,7.3,-0.84,,,AHR data,
2018,2018 Senior,Air Pollution,Kentucky,38,8.8,0.13,,,AHR data,
2018,2018 Senior,Air Pollution,Louisiana,25,7.8,-0.52,,,AHR data,
2018,2018 Senior,Air Pollution,Massachusetts,10,6.2,-1.55,,,AHR data,
2018,2018 Senior,Air Pollution,Maryland,41,9,0.26,,,AHR data,
2018,2018 Senior,Air Pollution,Maine,11,6.4,-1.42,,,AHR data,
2018,2018 Senior,Air Pollution,Michigan,36,8.7,0.06,,,AHR data,
2018,2018 Senior,Air Pollution,Minnesota,20,7.5,-0.71,,,AHR data,
2018,2018 Senior,Air Pollution,Missouri,33,8.3,-0.19,,,AHR data,
2018,2018 Senior,Air Pollution,Mississippi,20,7.5,-0.71,,,AHR data,
2018,2018 Senior,Air Pollution,Montana,9,6,-1.68,,,AHR data,
2018,2018 Senior,Air Pollution,North Carolina,25,7.8,-0.52,,,AHR data,
2018,2018 Senior,Air Pollution,North Dakota,2,4.2,-2,,,AHR data,
2018,2018 Senior,Air Pollution,Nebraska,15,7,-1.03,,,AHR data,
2018,2018 Senior,Air Pollution,New Hampshire,6,5.9,-1.74,,,AHR data,
2018,2018 Senior,Air Pollution,New Jersey,34,8.5,-0.06,,,AHR data,
2018,2018 Senior,Air Pollution,New Mexico,5,5.7,-1.87,,,AHR data,
2018,2018 Senior,Air Pollution,Nevada,43,9.1,0.32,,,AHR data,
2018,2018 Senior,Air Pollution,New York,16,7.2,-0.9,,,AHR data,
2018,2018 Senior,Air Pollution,Ohio,45,9.6,0.65,,,AHR data,
2018,2018 Senior,Air Pollution,Oklahoma,30,8.1,-0.32,,,AHR data,
2018,2018 Senior,Air Pollution,Oregon,13,6.8,-1.16,,,AHR data,
2018,2018 Senior,Air Pollution,Pennsylvania,48,10.1,0.97,,,AHR data,
2018,2018 Senior,Air Pollution,Rhode Island,20,7.5,-0.71,,,AHR data,
2018,2018 Senior,Air Pollution,South Carolina,25,7.8,-0.52,,,AHR data,
2018,2018 Senior,Air Pollution,South Dakota,3,5.5,-2,,,AHR data,
2018,2018 Senior,Air Pollution,Tennessee,32,8.2,-0.26,,,AHR data,
2018,2018 Senior,Air Pollution,Texas,39,8.9,0.19,,,AHR data,
2018,2018 Senior,Air Pollution,Utah,30,8.1,-0.32,,,AHR data,
2018,2018 Senior,Air Pollution,Virginia,20,7.5,-0.71,,,AHR data,
2018,2018 Senior,Air Pollution,Vermont,3,5.5,-2,,,AHR data,
2018,2018 Senior,Air Pollution,Washington,25,7.8,-0.52,,,AHR data,
2018,2018 Senior,Air Pollution,Wisconsin,19,7.4,-0.78,,,AHR data,
2018,2018 Senior,Air Pollution,West Virginia,24,7.7,-0.58,,,AHR data,
2018,2018 Senior,Air Pollution,Wyoming,1,3.8,-2,,,AHR data,
2018,2018 Senior,Air Pollution,United States,,8.6,,,,AHR data,
2018,2018 Senior,Air Pollution,District of Columbia,,10.4,,,,AHR data,
2018,2018 Senior,All Determinants - Seniors,Alaska,21,0.075,0.075,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Alabama,40,-0.208,-0.208,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Arkansas,46,-0.404,-0.404,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Arizona,32,-0.071,-0.071,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,California,18,0.182,0.182,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Colorado,4,0.392,0.392,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Connecticut,6,0.356,0.356,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Delaware,8,0.28,0.28,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Florida,34,-0.093,-0.093,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Georgia,45,-0.36,-0.36,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Hawaii,2,0.463,0.463,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Iowa,13,0.232,0.232,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Idaho,28,-0.045,-0.045,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Illinois,41,-0.247,-0.247,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Indiana,39,-0.194,-0.194,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Kansas,30,-0.053,-0.053,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Kentucky,48,-0.54,-0.54,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Louisiana,50,-0.711,-0.711,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Massachusetts,5,0.369,0.369,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Maryland,12,0.238,0.238,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Maine,10,0.252,0.252,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Michigan,23,0.058,0.058,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Minnesota,7,0.321,0.321,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Missouri,37,-0.154,-0.154,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Mississippi,49,-0.595,-0.595,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Montana,29,-0.047,-0.047,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,North Carolina,27,-0.043,-0.043,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,North Dakota,20,0.086,0.086,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Nebraska,25,0.034,0.034,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Hampshire,3,0.412,0.412,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Jersey,22,0.074,0.074,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Mexico,36,-0.131,-0.131,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Nevada,38,-0.187,-0.187,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New York,19,0.161,0.161,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Ohio,33,-0.09,-0.09,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Oklahoma,47,-0.457,-0.457,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Oregon,14,0.229,0.229,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Pennsylvania,9,0.271,0.271,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Rhode Island,11,0.242,0.242,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,South Carolina,35,-0.114,-0.114,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,South Dakota,26,0.018,0.018,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Tennessee,42,-0.264,-0.264,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Texas,43,-0.268,-0.268,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Utah,1,0.549,0.549,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Virginia,24,0.053,0.053,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Vermont,16,0.201,0.201,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Washington,15,0.213,0.213,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Wisconsin,17,0.183,0.183,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,West Virginia,44,-0.308,-0.308,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Wyoming,31,-0.064,-0.064,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Alaska,20,0.099,0.099,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Alabama,40,-0.211,-0.211,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Arkansas,46,-0.403,-0.403,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Arizona,31,-0.068,-0.068,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,California,16,0.183,0.183,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Colorado,4,0.395,0.395,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Connecticut,6,0.352,0.352,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Delaware,9,0.259,0.259,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Florida,34,-0.089,-0.089,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Georgia,45,-0.351,-0.351,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Hawaii,2,0.467,0.467,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Iowa,14,0.223,0.223,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Idaho,27,-0.042,-0.042,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Illinois,41,-0.252,-0.252,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Indiana,39,-0.198,-0.198,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Kansas,30,-0.058,-0.058,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Kentucky,48,-0.533,-0.533,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Louisiana,50,-0.714,-0.714,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Massachusetts,5,0.369,0.369,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Maryland,12,0.231,0.231,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Maine,9,0.259,0.259,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Michigan,23,0.06,0.06,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Minnesota,7,0.314,0.314,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Missouri,37,-0.148,-0.148,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Mississippi,49,-0.595,-0.595,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Montana,27,-0.042,-0.042,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,North Carolina,29,-0.044,-0.044,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,North Dakota,21,0.081,0.081,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Nebraska,25,0.022,0.022,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Hampshire,3,0.413,0.413,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Jersey,22,0.07,0.07,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New Mexico,36,-0.124,-0.124,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Nevada,38,-0.179,-0.179,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,New York,19,0.159,0.159,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Ohio,32,-0.088,-0.088,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Oklahoma,47,-0.467,-0.467,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Oregon,13,0.228,0.228,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Pennsylvania,8,0.269,0.269,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Rhode Island,11,0.242,0.242,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,South Carolina,35,-0.113,-0.113,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,South Dakota,26,0.001,0.001,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Tennessee,43,-0.266,-0.266,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Texas,42,-0.264,-0.264,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Utah,1,0.547,0.547,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Virginia,24,0.052,0.052,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Vermont,17,0.181,0.181,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Washington,15,0.213,0.213,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Wisconsin,18,0.176,0.176,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,West Virginia,44,-0.304,-0.304,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Determinants - Seniors,Wyoming,32,-0.088,-0.088,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Alaska,22,0.054,0.054,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Alabama,45,-0.276,-0.276,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Arkansas,50,-0.37,-0.37,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Arizona,30,0.032,0.032,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,California,24,0.052,0.052,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Colorado,5,0.208,0.208,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Connecticut,4,0.224,0.224,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Delaware,19,0.094,0.094,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Florida,22,0.054,0.054,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Georgia,40,-0.142,-0.142,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Hawaii,2,0.268,0.268,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Iowa,11,0.145,0.145,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Idaho,25,0.048,0.048,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Illinois,34,-0.012,-0.012,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Indiana,37,-0.081,-0.081,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Kansas,28,0.044,0.044,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Kentucky,48,-0.341,-0.341,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Louisiana,43,-0.272,-0.272,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Massachusetts,15,0.112,0.112,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Maryland,12,0.141,0.141,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Maine,17,0.098,0.098,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Michigan,30,0.032,0.032,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Minnesota,1,0.288,0.288,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Missouri,38,-0.088,-0.088,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Mississippi,47,-0.335,-0.335,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Montana,26,0.047,0.047,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,North Carolina,36,-0.051,-0.051,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,North Dakota,9,0.172,0.172,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Nebraska,20,0.081,0.081,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,New Hampshire,3,0.228,0.228,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,New Jersey,27,0.045,0.045,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,New Mexico,42,-0.173,-0.173,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Nevada,33,0.021,0.021,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,New York,14,0.12,0.12,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Ohio,35,-0.027,-0.027,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Oklahoma,44,-0.273,-0.273,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Oregon,17,0.098,0.098,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Pennsylvania,32,0.03,0.03,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Rhode Island,6,0.192,0.192,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,South Carolina,39,-0.138,-0.138,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,South Dakota,13,0.13,0.13,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Tennessee,46,-0.277,-0.277,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Texas,41,-0.147,-0.147,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Utah,8,0.188,0.188,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Virginia,21,0.064,0.064,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Vermont,10,0.166,0.166,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Washington,16,0.102,0.102,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Wisconsin,7,0.189,0.189,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,West Virginia,49,-0.359,-0.359,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Wyoming,29,0.038,0.038,0,0,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Alaska,22,0.054,0.054,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Alabama,45,-0.276,-0.276,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Arkansas,50,-0.37,-0.37,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,Arizona,30,0.032,0.032,,,America's Health Rankings composite measure,2018
2018,2018 Senior,All Outcomes - Seniors,California,24,0.052,0.052,,,America's Health Rankings composite measure,2018
