"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"87342","2016","2016","2016","GA","Georgia","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.5","","","12.3","12.8","78,023","32.83968109300048","-83.62758034599966","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","13","","","",""
"87344","2016","2016","2016","HI","Hawaii","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","9.6","","","9.1","10.1","11,589","21.304850435000446","-157.85774940299973","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","15","","","",""
"87345","2016","2016","2016","ID","Idaho","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","11.3","","","10.8","11.8","14,521","43.682630005000476","-114.3637300419997","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","16","","","",""
"87346","2016","2016","2016","IL","Illinois","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.8","","","14.6","15.0","79,949","40.48501028300046","-88.99771017799969","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","17","","","",""
"87347","2016","2016","2016","IN","Indiana","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.0","","","12.7","13.2","55,955","39.766910452000445","-86.14996019399968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","18","","","",""
"87348","2016","2016","2016","IA","Iowa","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.2","","","14.8","15.7","24,427","42.46940091300047","-93.81649055599968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","19","","","",""
"87349","2016","2016","2016","KS","Kansas","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.5","","","12.1","12.9","24,306","38.34774030000045","-98.20078122699965","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","20","","","",""
"87350","2016","2016","2016","KY","Kentucky","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.9","","","15.6","16.3","38,361","37.645970271000465","-84.77497104799966","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","21","","","",""
"87351","2016","2016","2016","LA","Louisiana","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.2","","","12.9","13.6","37,527","31.31266064400046","-92.44568007099969","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","22","","","",""
"87352","2016","2016","2016","ME","Maine","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.9","","","13.2","14.7","8,233","45.254228894000505","-68.98503133599962","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"87353","2016","2016","2016","MD","Maryland","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.6","","","15.3","16.0","50,469","39.29058096400047","-76.60926011099963","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"87354","2016","2016","2016","MA","Massachusetts","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","16.4","","","16.0","16.7","41,740","42.27687047000046","-72.08269067499964","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"87355","2016","2016","2016","MI","Michigan","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.3","","","13.1","13.5","84,387","44.6613195430005","-84.71439026999968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"87356","2016","2016","2016","MN","Minnesota","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.2","","","11.9","12.5","47,219","46.35564873600049","-94.79420050299967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"87357","2016","2016","2016","MS","Mississippi","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.4","","","14.0","14.8","28,493","32.745510099000455","-89.53803082499968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"87358","2016","2016","2016","MO","Missouri","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.3","","","12.0","12.6","43,404","38.635790776000476","-92.56630005299968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"87359","2016","2016","2016","MT","Montana","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.1","","","11.3","12.8","6,647","47.06652897200047","-109.42442064499971","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"87360","2016","2016","2016","NE","Nebraska","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.2","","","14.6","15.7","13,807","41.6410409880005","-99.36572062299967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"87361","2016","2016","2016","NV","Nevada","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","11.6","","","11.2","12.0","24,493","39.493240390000494","-117.07184056399967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"87362","2016","2016","2016","NH","New Hampshire","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.8","","","14.9","16.7","6,042","43.65595011300047","-71.50036091999965","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"87363","2016","2016","2016","NJ","New Jersey","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.0","","","14.7","15.3","53,917","40.13057004800049","-74.27369128799967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"87364","2016","2016","2016","NM","New Mexico","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.1","","","11.6","12.5","18,619","34.52088095200048","-106.24058098499967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"87365","2016","2016","2016","NY","New York","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.7","","","13.6","13.9","182,401","42.82700103200045","-75.54397042699964","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"87366","2016","2016","2016","NC","North Carolina","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.2","","","14.0","14.5","97,286","35.466220975000454","-79.15925046299964","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"87367","2016","2016","2016","ND","North Dakota","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.3","","","13.3","15.3","4,723","47.47531977900047","-100.11842104899966","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"87368","2016","2016","2016","OH","Ohio","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.4","","","12.2","12.6","74,753","40.06021014100048","-82.40426005599966","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"87369","2016","2016","2016","OK","Oklahoma","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.1","","","12.8","13.5","34,486","35.47203135600046","-97.52107021399968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"87370","2016","2016","2016","OR","Oregon","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.7","","","14.4","15.1","34,485","44.56744942400047","-120.15503132599969","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"87371","2016","2016","2016","PA","Pennsylvania","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.2","","","12.0","12.4","80,202","40.79373015200048","-77.86070029399963","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"87373","2016","2016","2016","RI","Rhode Island","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.4","","","14.5","16.2","6,984","41.70828019300046","-71.52247031399963","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"87374","2016","2016","2016","SC","South Carolina","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","11.4","","","11.1","11.8","32,399","33.998821303000454","-81.04537120699968","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"87375","2016","2016","2016","SD","South Dakota","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","17.1","","","16.2","18.0","6,771","44.353130053000484","-100.3735306369997","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"87376","2016","2016","2016","TN","Tennessee","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.6","","","14.3","14.9","51,157","35.68094058000048","-85.77449091399967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"87377","2016","2016","2016","TX","Texas","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.6","","","14.4","14.7","268,787","31.827240407000488","-99.42677020599967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"87378","2016","2016","2016","UT","Utah","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","7.9","","","7.6","8.3","21,599","39.360700171000474","-111.58713063499971","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"87379","2016","2016","2016","VT","Vermont","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.5","","","13.5","15.4","5,254","43.62538123900049","-72.51764079099962","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"87381","2016","2016","2016","VA","Virginia","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","15.3","","","14.9","15.6","47,376","37.54268067400045","-78.45789046299967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"87382","2016","2016","2016","WA","Washington","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.3","","","13.0","13.5","69,870","47.52227862900048","-120.47001078999972","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"87383","2016","2016","2016","WV","West Virginia","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","16.6","","","16.0","17.2","14,222","38.66551020200046","-80.71264013499967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"87384","2016","2016","2016","WI","Wisconsin","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","14.3","","","14.0","14.7","37,116","44.39319117400049","-89.81637074199966","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"87385","2016","2016","2016","WY","Wyoming","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","9.1","","","8.1","10.1","3,458","43.23554134300048","-108.10983035299967","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"87343","2016","2016","2016","GU","Guam","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","8.3","","","7.3","9.4","2,710","13.444304","144.793731","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","66","","","",""
"87372","2016","2016","2016","PR","Puerto Rico","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","12.0","","","11.8","12.3","63,251","18.220833","-66.590149","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"87380","2016","2016","2016","VI","Virgin Islands","WIC","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity †","","","VALUE","Value","13.1","","","11.5","14.8","1,593","18.335765","-64.896335","OWS","OWS1","Q041","","Total","OVR","Total","OVERALL","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Obesity is defined as body mass index (BMI)-for-age and sex =95th percentile based on the 2000 CDC growth chart; BMI was calculated from measured weight and height (weight [kg]/ height [m²]).Children with missing values of height, weight, and BMI were excluded.In addition, children with biological implausible values for height, weight, and BMI defined as the following z-scores values, were excluded from the analyses: height-for-age< -5.0 or >4.0, weight-for-age< -5.0 or >8.0, and BMI-for-age< -4.0 or >8.0.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Women, Infants, and Children Participant and Program Characteristics ","http://www.fns.usda.gov/pd/wic-program","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
