Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2020,2020 HWC,Overweight or Obesity - Youth,Idaho,15,28.9,-0.5,33.8,24,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Illinois,20,29.3,-0.4,34.9,23.6,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Indiana,47,36.6,1.32,42,31.3,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Iowa,37,33.6,0.61,38.9,28.2,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Kansas,19,29.2,-0.43,34.3,24.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Kentucky,48,36.9,1.39,42,31.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Louisiana,44,35.3,1.02,40.4,30.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Maine,7,25.1,-1.39,29.6,20.6,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Maryland,41,34.5,0.83,40.2,28.7,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Massachusetts,5,24.2,-1.61,28.9,19.5,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Michigan,24,30.1,-0.21,35.5,24.7,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Minnesota,1,22.4,-2,26.8,18,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Mississippi,49,37.7,1.58,42.7,32.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Missouri,41,34.5,0.83,39.5,29.5,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Montana,4,23.2,-1.84,28,18.3,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Nebraska,10,26.4,-1.09,31.4,21.3,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Nevada,33,31.9,0.21,37.7,26.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,New Hampshire,11,27.5,-0.83,32,23,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,New Jersey,32,31.6,0.14,37,26.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,New Mexico,34,32.1,0.26,37.9,26.4,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,New York,22,29.6,-0.33,35.5,23.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,North Carolina,27,30.7,-0.07,36.3,25.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,North Dakota,13,28.2,-0.66,33.4,23,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Ohio,40,34.4,0.8,39.7,29.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Oklahoma,43,34.8,0.9,40.3,29.3,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Oregon,17,29,-0.47,34.8,23.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Pennsylvania,12,27.8,-0.76,32.7,23,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Rhode Island,35,32.5,0.35,38.2,26.9,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,South Carolina,45,36.1,1.21,41.4,30.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,South Dakota,17,29,-0.47,34.4,23.6,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Tennessee,46,36.4,1.28,41.7,31,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Texas,36,33.5,0.59,39.4,27.7,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Utah,2,22.5,-2,27.3,17.7,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Vermont,15,28.9,-0.5,33.7,24.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Virginia,30,31.2,0.05,36.6,25.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Washington,23,29.9,-0.26,35.7,24.1,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,West Virginia,50,40.1,2,45.3,34.9,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Wisconsin,27,30.7,-0.07,36,25.4,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,Wyoming,8,25.5,-1.3,30.2,20.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,District of Columbia,,28.3,,35.2,21.4,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
2020,2020 HWC,Overweight or Obesity - Youth,United States,,31,,32.2,29.8,"National Survey of Children's Health, U.S. Department of Health and Human Services, Health Resources and Services Administration (HRSA), Maternal and Child Health Bureau (MCHB)",2018-2019
